itemName,itemNumber,itemType,itemBrand,itemCondition,itemSize,itemColor,itemRemarks,itemStatus,itemMfgDate,position,warehouseName,warehouseDescription,positionName,positionCapacity,photos,purchaseDate,purchasePrice,purchasePlatform,purchasePriceCurrency,purchasePriceExchangeRate,launchDate,soldDate,soldPrice,soldPlatform,soldPriceCurrency,soldPriceExchangeRate,itemGrossProfit,itemNetProfit,shipping,transactionStatues,isReturn,storageDuration,domesticShipping,internationalShipping,domesticTrackingNumber,internationalTrackingNumber,listingPlatforms,otherFees
dunk sb 烟雾,,鞋子,4020,未使用近全新,配件齐全,咸鱼,未售出,,,203.30,5.06%,2024/1/21,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 992ea,,鞋子,1000,9新,配件齐全,咸鱼,未售出,,,240.05,24.01%,2024/1/21,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,3499,未使用近全新,配件齐全,95,售出,100400.0,,0.00,0.00%,2024/1/21,2024/3/10,,49.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,100400.0,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,3300,未使用近全新,配件齐全,95,售出,113460.0,,0.00,0.00%,2024/1/21,2024/3/18,,57.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,113460.0,no,0,0,0,,,闲鱼,
aj1 禁穿 13,,鞋子,2666,全新,配件齐全,95,售出,115209.0,,0.00,0.00%,2024/1/21,2024/3/29,,68.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,115209.0,no,0,0,0,,,闲鱼,
aj1 禁穿 13,,鞋子,2392,全新,配件齐全,95 小磨损,售出,64170.0,,964.50,40.32%,2024/1/23,2024/3/23,,60.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,64170.0,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,42.5,2878,未使用近全新,配件齐全,咸鱼,未上架,,,0.00,0.00%,2024/1/25,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 黑红脚趾,,鞋子,800,9新,配件齐全,咸鱼,售出,34875.0,,0.00,0.00%,2024/1/25,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,34875.0,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,鞋子,1550,9新,配件鞋盒丢失,咸鱼,售出,54400.0,,0.00,0.00%,2024/1/25,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,54400.0,no,0,0,0,,,闲鱼,
aj1 黑红脚趾,,鞋子,800,9新,配件鞋盒丢失,咸鱼,未上架,,,1370.50,171.31%,2024/1/26,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 灯芯绒,,40.5,854,9新,配件齐全,95分,未售出,,,508.00,59.48%,2024/1/26,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 熊猫鸽子,,鞋子,1870,9新,配件齐全,95,未售出,,,589.50,31.52%,2024/1/26,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 新秀,,鞋子,664,8新,配件鞋盒丢失,95,售出,25000.0,,0.00,0.00%,2024/1/26,2024/5/31,,126.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,25000.0,no,0,0,0,,,闲鱼,
aj1 黑脚趾 13,,42.5,985,8新,配件鞋盒丢失,95,售出,41850.0,,767.50,77.92%,2024/1/26,2024/3/23,,57.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,41850.0,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,鞋子,1300,9新,配件鞋盒丢失,咸鱼（在库,未售出,,,946.00,72.77%,2024/1/27,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,鞋子,1800,9新,配件鞋盒丢失,咸鱼,售出,59334.0,,5680.00,315.56%,2024/1/27,2024/4/24,,88.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,59334.0,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,鞋子,1700,9新,配件鞋盒丢失,咸鱼,售出,64114.0,,0.00,0.00%,2024/1/27,2024/5/4,,98.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,64114.0,no,0,0,0,,,闲鱼,
aj3 tinker 白钩,,42.5,3266,全新,配件齐全,咸鱼,未售出,,,0.00,0.00%,2024/1/28,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj3 真蓝,,42.5,866,95新,配件齐全,咸鱼,未售出,,,2464.00,284.53%,2024/1/28,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nike adapt 1.0,,42.5,1166,全新,配件齐全,咸鱼,未上架,,,387.25,33.21%,2024/1/28,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,42.5,2620,未使用近全新,配件齐全,咸鱼,售出,92814.0,,0.00,0.00%,2024/1/28,2024/7/14,,168.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,92814.0,no,0,0,0,,,闲鱼,
aj1 倒钩高帮,,鞋子,4288,95新,其他,咸鱼,售出,102300.0,,0.00,0.00%,2024/1/28,2024/3/6,,38.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,102300.0,no,0,0,0,,,闲鱼,
aj1 藤原浩 大闪电,,42.5,6988,95新,配件齐全,咸鱼,售出,236000.0,,219.70,3.14%,2024/1/28,2024/2/21,,24.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,236000.0,no,0,0,0,,,闲鱼,
dunk sb 白外星人,,42.5,2562,全新,配件齐全,95,未售出,,,222.70,8.69%,2024/1/29,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,42.5,2620,全新,配件齐全,咸鱼小约翰（在库,未售出,,,246.70,9.42%,2024/1/29,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,鞋子,1400,8新,配件鞋盒丢失,95（在库,未售出,,,220.50,15.75%,2024/1/29,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 黑红脚趾,,鞋子,1013,9新,配件丢失,95,售出,34875.0,,1248.00,123.20%,2024/1/29,2024/4/28,,90.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,34875.0,no,0,0,0,,,闲鱼,
supreme 羊夹克,,s,1622,未使用近全新,配件齐全,咸鱼,未售出,,,2433.00,150.00%,2024/1/30,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,1185,9新,配件齐全,95,售出,65100.0,,0.00,0.00%,2024/1/30,2024/3/18,,48.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,65100.0,no,0,0,0,,,闲鱼,
aj1 黑红脚趾,,42.5,814,8新,配件鞋盒丢失,95,售出,27714.0,,0.00,0.00%,2024/1/31,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,27714.0,no,0,0,0,,,闲鱼,
dunk sb kasina,,鞋子,1488,9新,配件齐全,咸鱼,售出,35270.0,,0.00,0.00%,2024/1/31,2025/1/17,,352.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,35270.0,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,44.5,2464,8新,配件鞋盒丢失,95,售出,82584.0,,745.00,30.24%,2024/1/31,2024/3/23,,52.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,82584.0,no,0,0,0,,,闲鱼,
supreme 绿色帽衫,,L,822,95新,配件齐全,闲鱼,未售出,,,0.00,0.00%,2024/2/2,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 遛狗 特殊盒,,鞋子,2400,全新,配件齐全,特殊盒，95,未上架,,,0.00,0.00%,2024/2/7,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 turbo green,,42.5,880,9新,配件齐全,95,售出,31430.0,,2179.70,247.69%,2024/2/17,2024/5/7,,80.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,31430.0,no,0,0,0,,,闲鱼,
dunk sb 灯芯绒,,鞋子,700,9新,配件齐全,95分,在途,,,0.00,0.00%,2024/2/23,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 turbo green,,42.5,824,9新,配件齐全,95,未售出,,,932.50,113.17%,2024/3/5,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 turbo green,,44.5,700,95新,配件鞋盒丢失,95,售出,25110.0,,0.00,0.00%,2024/3/5,2024/7/25,,142.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,25110.0,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,鞋子,2200,9新,配件齐全,95,未售出,,,1675.00,76.14%,2024/3/6,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 白外星人 2.0,,鞋子,1880,全新,配件齐全,闲鱼,未售出,,,0.00,0.00%,2024/3/6,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 紫鸽子,,鞋子,3680,99新,鞋盒丢失,闲鱼,未售出,,,0.00,0.00%,2024/3/6,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 春丽,,鞋子,4040,全新,配件齐全,闲鱼,售出,138384.0,,693.20,17.16%,2024/3/6,2024/12/23,,292.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,138384.0,no,0,0,0,,,闲鱼,
aj1 sb 海军蓝 low,,鞋子,580,8新,配件鞋盒丢失,95,未售出,,,0.00,0.00%,2024/3/7,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 白外星人 2.0,,鞋子,810,8新,配件丢失,95,在途,,,0.00,0.00%,2024/3/7,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 白外星人 2.0,,鞋子,611,9新,配件丢失,95,未售出,,,0.00,0.00%,2024/3/7,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
nb 992 stone island,,鞋子,2002,全新,配件齐全,95,未售出,,,1774.50,88.64%,2024/3/7,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 白外星人 2.0,,鞋子,590,8新,配件丢失,95,售出,27714.0,,1605.50,272.12%,2024/3/7,2024/4/6,,30.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,27714.0,no,0,0,0,,,闲鱼,
aj1 golf 芝加哥,,42.5,663,95新,配件丢失,95,售出,27900.0,,0.00,0.00%,2024/3/7,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,27900.0,no,0,0,0,,,闲鱼,
aj1 sb 海军蓝 low,,40.5,950,9新,配件齐全,95,售出,37000.0,,0.00,0.00%,2024/3/7,2024/4/7,,31.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,37000.0,no,0,0,0,,,闲鱼,
nb 992eb,,鞋子,1169,9新,配件齐全,95,售出,41664.0,,1357.50,116.12%,2024/3/7,2024/4/16,,40.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,41664.0,no,0,0,0,,,闲鱼,
dunk sb 潜鸟,,42.5,1460,95新,配件鞋盒丢失,闲鱼,售出,53940.0,,0.00,0.00%,2024/3/7,2024/5/1,,55.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,53940.0,no,0,0,0,,,闲鱼,
dunk sb 喜力,,鞋子,4360,9新,配件鞋盒丢失,闲鱼,售出,158100.0,,0.00,0.00%,2024/3/7,2024/5/7,,61.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,158100.0,no,0,0,0,,,闲鱼,
aj1 大闪电,,鞋子,13523,未使用近全新,配件齐全,95,售出,334000.0,,0.00,0.00%,2024/3/7,2024/6/26,,111.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,334000.0,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,鞋子,2415,9新,配件丢失,95,未上架,,,759.50,31.45%,2024/3/8,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,42.5,1215,8新,配件齐全,95,售出,39060.0,,0.00,0.00%,2024/3/8,2024/3/21,,13.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,39060.0,no,0,0,0,,,闲鱼,
dunk sb 星巴克,,40.5,612,战斗成色,配件丢失,95,售出,26500.0,,0.00,0.00%,2024/3/9,2024/5/7,,59.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,26500.0,no,0,0,0,,,闲鱼,
aj1 黑红禁穿 2011,,鞋子,3074,8新,配件鞋盒丢失,95,未上架,,,0.00,0.00%,2024/3/10,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,鞋子,2100,9新,配件齐全,闲鱼,未上架,,,0.00,0.00%,2024/3/10,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 飞猪 特殊盒,,42.5,2700,未使用近全新,配件齐全,闲鱼 特殊盒,未上架,,,347.70,12.88%,2024/3/10,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 汤达人,,44.5,835,9新,配件齐全,95,未售出,,,0.00,0.00%,2024/3/10,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,鞋子,2512,9新,配件齐全,闲鱼,售出,93000.0,,0.00,0.00%,2024/3/10,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,93000.0,no,0,0,0,,,闲鱼,
nb 992eb,,40.5,850,9新,配件齐全,95,未上架,,,0.00,0.00%,2024/3/11,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 sb 海军蓝 low,,鞋子,750,9新,鞋盒丢失,95,售出,37014.0,,2985.00,398.00%,2024/3/11,2024/11/6,,240.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,37014.0,no,0,0,0,,,闲鱼,
dunk sb aqua,,鞋子,900,95新,配件齐全,95,未上架,,,5160.00,573.33%,2024/3/12,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 道奇,,鞋子,491,战斗成色,配件鞋盒丢失,95,售出,26784.0,,0.00,0.00%,2024/3/12,2024/7/17,,127.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,26784.0,no,0,0,0,,,闲鱼,
aj1 黑红脚趾,,鞋子,600,8新,配件鞋盒丢失,95,售出,26914.0,,0.00,0.00%,2024/3/13,2024/9/10,,181.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,26914.0,no,0,0,0,,,闲鱼,
aj1 蜘蛛侠 1.0,,鞋子,1614,9新,配件鞋盒丢失,95,售出,52824.0,,0.00,0.00%,2024/3/13,2024/8/21,,161.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,52824.0,no,0,0,0,,,闲鱼,
dunk sb 遛狗 特殊盒,,42.5,1721,全新,配件齐全,95,售出,85560.0,,0.00,0.00%,2024/3/13,2024/12/5,,267.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,85560.0,no,0,0,0,,,闲鱼,
dunk sb 汤达人,,鞋子,765,9新,配件齐全,95,未售出,,,1142.50,149.35%,2024/3/14,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,1100,95新,配件齐全,95,售出,46560.0,,0.00,0.00%,2024/3/14,2024/6/15,,93.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,46560.0,no,0,0,0,,,闲鱼,
dunk sb 汤达人,,42.5,580,8新,配件鞋盒丢失,95,在途,,,0.00,0.00%,2024/3/17,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 golf 芝加哥,,42.5,661,9新,配件齐全,95,售出,30690.0,,0.00,0.00%,2024/3/17,2024/4/24,,38.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,30690.0,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,42.5,1488,95新,配件齐全,闲鱼（在库,售出,50034.0,,0.00,0.00%,2024/3/17,2024/10/7,,204.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,50034.0,no,0,0,0,,,闲鱼,
dunk sb 草莓熊,,鞋子,780,9新,配件鞋盒丢失,95,售出,24180.0,,1761.00,225.77%,2024/3/18,2024/12/15,,272.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,24180.0,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,40.5,1350,9新,配件齐全,支付宝转账 青云,未售出,,,0.00,0.00%,2024/3/19,,,,微信,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,1350,9新,配件齐全,支付宝转账 青云,未售出,,,0.00,0.00%,2024/3/19,,,,微信,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,42.5,2765,未使用近全新,鞋盒丢失,95,售出,102300.0,,747.00,27.02%,2024/3/19,2024/5/7,,49.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,102300.0,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,45.5,2386,全新,鞋盒丢失,95,未上架,,,810.00,33.95%,2024/3/20,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,鞋子,1216,8新,配件鞋盒丢失,95,售出,40920.0,,0.00,0.00%,2024/3/21,2024/6/19,,90.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,40920.0,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,鞋子,3500,9新,配件齐全,闲鱼 带黑牌,售出,111600.0,,996.20,28.46%,2024/3/23,2024/5/3,,41.00,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,111600.0,no,0,0,0,,,闲鱼,
aj1 禁穿 16,,鞋子,3166,全新,配件齐全,95,未售出,,,940.00,29.69%,2024/3/24,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb mid 寡妇,,40.5,210,战斗成色,配件鞋盒丢失,95,未售出,,,425.70,202.71%,2024/3/24,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 爱尔兰,,鞋子,1400,9新,配件鞋盒丢失,95,未售出,,,0.00,0.00%,2024/3/25,,,,,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 芝加哥 15,,42.5,2515,9新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/4/3,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 道奇,,鞋子,550,8新,配件鞋盒丢失,,未上架,,,0.00,0.00%,2024/4/3,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,鞋子,578,全新,配件齐全,,售出,13113.0,,401.85,69.52%,2024/4/3,2024/6/4,,62.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,13113.0,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,鞋子,568,全新,配件齐全,,售出,14111.0,,1707.00,300.53%,2024/4/3,2024/5/6,,33.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,14111.0,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,鞋子,568,全新,配件齐全,,售出,14880.0,,0.00,0.00%,2024/4/3,2024/4/26,,23.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,14880.0,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,42.5,564,全新,配件齐全,闲鱼,售出,14973.0,,1183.00,209.75%,2024/4/3,2024/5/4,,31.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,14973.0,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,鞋子,568,全新,配件齐全,,售出,15411.0,,0.00,0.00%,2024/4/3,2024/5/6,,33.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,15411.0,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,鞋子,568,全新,配件齐全,,售出,15751.0,,0.00,0.00%,2024/4/3,2024/5/2,,29.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,15751.0,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,鞋子,578,全新,配件齐全,,售出,15880.0,,421.50,72.92%,2024/4/3,2024/4/24,,21.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,15880.0,no,0,0,0,,,闲鱼,
aj1 low 单宁水洗,,鞋子,564,全新,配件齐全,闲鱼,售出,18265.0,,0.00,0.00%,2024/4/3,2024/4/29,,26.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,18265.0,no,0,0,0,,,闲鱼,
dunk sb 芝加哥,,42.5,1500,全新,配件齐全,鞋盒破损,售出,29800.0,,0.00,0.00%,2024/4/3,2024/7/14,,102.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,29800.0,no,0,0,0,,,闲鱼,
dunk sb 芝加哥,,鞋子,1659,全新,配件齐全,,售出,33276.0,,0.00,0.00%,2024/4/3,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,33276.0,no,0,0,0,,,闲鱼,
dunk sb 钻石低帮,,鞋子,2800,8新,配件鞋盒丢失,闲鱼,售出,91270.0,,0.00,0.00%,2024/4/3,2024/7/5,,93.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,91270.0,no,0,0,0,,,闲鱼,
aj1 黑脚趾 13,,鞋子,1124,95新,配件鞋盒丢失,,未售出,,,993.50,88.39%,2024/4/4,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,44.5,1416,战斗成色,配件齐全,,在途,,,1213.50,85.70%,2024/4/4,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 白外星人 2.0,,42.5,419,战斗成色,配件齐全,鞋盒破损,未上架,,,0.00,0.00%,2024/4/4,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 薄荷,,42.5,600,9新,配件鞋盒丢失,,未售出,,,0.00,0.00%,2024/4/4,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
aj1 禁止转卖,,44.5,1416,9新,配件鞋盒丢失,一边鞋带,售出,53010.0,,0.00,0.00%,2024/4/4,2024/7/13,,100.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,53010.0,no,0,0,0,,,闲鱼,
dunk sb 高帮钻石,,44.5,1700,全新,配件鞋盒丢失,（在库,未售出,,,0.00,0.00%,2024/4/5,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb low lance moutain,,44.5,1215,全新,配件齐全,闲鱼,售出,40000.0,,529.50,43.58%,2024/4/5,2024/7/19,,105.00,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,40000.0,no,0,0,0,,,闲鱼,
dunk sb elephant,,42.5,980,9新,配件齐全,,售出,34000.0,,0.00,0.00%,2024/4/8,2024/4/21,,13.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,34000.0,no,0,0,0,,,闲鱼,
aj1 小闪电,,鞋子,785,战斗成色,配件齐全,,售出,30225.0,,0.00,0.00%,2024/4/9,2024/6/4,,56.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,30225.0,no,0,0,0,,,闲鱼,
af1 权志龙 白,,42.5,1116,战斗成色,配件齐全,,售出,38130.0,,548.50,49.15%,2024/4/9,2024/5/20,,41.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,38130.0,no,0,0,0,,,闲鱼,
af1 ts,,鞋子,1114,95新,配件齐全,,售出,33424.0,,0.00,0.00%,2024/4/10,2024/7/2,,83.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,33424.0,no,0,0,0,,,闲鱼,
aj1 小闪电,,鞋子,660,战斗成色,配件齐全,,售出,35154.0,,688.50,104.32%,2024/4/10,2024/8/21,,133.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,35154.0,no,0,0,0,,,闲鱼,
dunk sb 橙盒,,44.5,2014,战斗成色,配件齐全,,未售出,,,0.00,0.00%,2024/4/11,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 橙盒,,鞋子,1200,9新,配件齐全,,未售出,,,0.00,0.00%,2024/4/11,,,,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb 迷失,,38.5,400,未使用近全新,配件鞋盒丢失,闲鱼,未售出,,,0.00,0.00%,2024/4/11,,,,闲鱼,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,,no,0,0,0,,,闲鱼,
dunk sb supreme rammellzee,,鞋子,1614,战斗成色,配件鞋盒丢失,,售出,39934.0,,1445.00,89.53%,2024/4/11,2024/6/6,,56.00,95分,0,闲鱼,CNY,1,,,0,,JPY,0.05,0,0,0,39934.0,no,0,0,0,,,闲鱼,
